trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	correct	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
208	temp	1	Part1	near_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	2.7533	5.8949	120	120	1	8.222	1	0	2	296	120	176	2.9737	3.7893	-999	-999	-999	-999	-999	-999	-999	-999
209	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	2.6296	5.7712	120	120	1	7.525	1	0	2	319	120	199	2.2509	4.0778	-999	-999	-999	-999	-999	-999	-999	-999
210	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	5.9782	2.8366	120	120	1	7.482	1	0	3	316	118	198	1.9816	2.5634	3.537	-999	-999	-999	-999	-999	-999	-999
211	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	1.6197	4.7613	120	120	1	7.481	1	0	2	314	120	194	2.1192	4.0545	-999	-999	-999	-999	-999	-999	-999	-999
212	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	2.4952	5.6367	120	120	1	7.597	1	0	3	319	120	199	1.7066	2.681	3.6734	-999	-999	-999	-999	-999	-999	-999
213	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	0.1674	3.309	120	120	1	7.514	1	0	2	315	120	195	2.7836	4.4683	-999	-999	-999	-999	-999	-999	-999	-999
214	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	0.9605	4.1021	120	120	1	7.483	1	0	3	318	120	198	1.9235	3.056	3.9606	-999	-999	-999	-999	-999	-999	-999
215	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	2.0902	5.2318	120	120	1	7.532	1	0	2	319	120	199	2.5236	4.3103	-999	-999	-999	-999	-999	-999	-999	-999
216	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	0.9921	4.1337	120	120	1	7.683	1	0	3	319	120	199	1.7175	3.4571	4.7339	-999	-999	-999	-999	-999	-999	-999
217	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	5.6164	2.4748	120	120	1	7.533	1	0	2	318	119	199	3.1915	4.7557	-999	-999	-999	-999	-999	-999	-999	-999
218	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	1.904	5.0456	120	120	1	7.577	1	0	2	319	120	199	2.72	4.0492	-999	-999	-999	-999	-999	-999	-999	-999
219	temp	1	Part1	near_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	2.7588	5.9003	120	120	1	7.665	1	0	2	319	120	199	3.0743	3.7818	-999	-999	-999	-999	-999	-999	-999	-999
220	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	3.086	6.2276	120	120	1	7.533	1	0	2	318	119	199	2.7278	4.6193	-999	-999	-999	-999	-999	-999	-999	-999
221	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	1.8254	4.9669	120	120	1	7.515	1	0	4	319	120	199	1.8746	2.6912	3.4718	4.6827	-999	-999	-999	-999	-999	-999
222	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	3.6625	0.5209	120	120	1	7.516	1	0	3	319	120	199	2.0044	3.1105	4.3025	-999	-999	-999	-999	-999	-999	-999
223	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	1.969	5.1106	120	120	1	7.633	1	0	3	279	111	168	2.7283	3.4143	5.1088	-999	-999	-999	-999	-999	-999	-999
224	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	1.8655	5.0071	120	120	1	10.133	1	0	3	292	112	180	1.9585	2.855	4.7695	-999	-999	-999	-999	-999	-999	-999
225	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	5.8717	2.7301	120	120	1	7.792	1	0	2	318	119	199	2.7436	3.5143	-999	-999	-999	-999	-999	-999	-999	-999
226	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	4.5898	1.4482	120	120	1	7.815	1	0	2	288	119	169	2.8447	4.2145	-999	-999	-999	-999	-999	-999	-999	-999
227	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	5.7356	2.594	120	120	1	7.55	1	0	2	319	120	199	3.126	4.655	-999	-999	-999	-999	-999	-999	-999	-999
228	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	2.1014	5.243	120	120	1	7.784	1	0	4	299	120	179	1.7104	2.2945	3.4004	4.2398	-999	-999	-999	-999	-999	-999
229	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	4.1689	1.0273	120	120	1	7.633	1	0	2	318	119	199	2.5072	4.3112	-999	-999	-999	-999	-999	-999	-999	-999
230	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	2.3155	5.4571	120	120	1	7.799	1	0	2	318	119	199	2.4141	3.6332	-999	-999	-999	-999	-999	-999	-999	-999
231	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	5.4225	2.2809	120	120	1	7.683	1	0	2	266	111	155	2.7492	4.5616	-999	-999	-999	-999	-999	-999	-999	-999
232	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	2.4281	5.5697	120	120	1	7.75	1	0	3	319	120	199	1.9532	3.2974	5.2758	-999	-999	-999	-999	-999	-999	-999
233	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	0.171	3.3125	120	120	1	7.9	1	0	3	318	120	198	1.7231	2.8075	3.8709	-999	-999	-999	-999	-999	-999	-999
234	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	4.2369	1.0953	120	120	1	7.732	1	0	2	267	110	157	2.3989	4.3459	-999	-999	-999	-999	-999	-999	-999	-999
235	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	2.3441	5.4857	120	120	1	7.829	1	0	4	285	114	171	1.8167	2.7878	3.3637	4.416	-999	-999	-999	-999	-999	-999
236	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	4.7946	1.653	120	120	1	8.354	1	0	3	318	119	199	2.0279	3.2205	4.1213	-999	-999	-999	-999	-999	-999	-999
237	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	4.2879	1.1463	120	120	1	7.954	1	0	2	315	118	197	3.0064	4.2214	-999	-999	-999	-999	-999	-999	-999	-999
238	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	4.2242	1.0826	120	120	1	7.777	1	0	2	318	119	199	1.9963	3.9834	-999	-999	-999	-999	-999	-999	-999	-999
239	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	2.4792	5.6208	120	120	1	7.749	1	0	2	319	120	199	2.4005	3.5983	-999	-999	-999	-999	-999	-999	-999	-999
240	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	0.1135	3.2551	120	120	1	7.85	1	0	4	319	120	199	1.9004	2.5652	3.1154	4.2805	-999	-999	-999	-999	-999	-999
241	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	0.1676	3.3092	120	120	1	7.734	1	0	2	319	120	199	2.9792	4.5164	-999	-999	-999	-999	-999	-999	-999	-999
242	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	0.4225	3.5641	120	120	1	7.899	1	0	3	319	120	199	2.163	3.4064	4.2762	-999	-999	-999	-999	-999	-999	-999
243	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	0.0686	3.2102	120	120	1	7.949	1	0	3	277	115	162	2.3503	3.4214	5.1876	-999	-999	-999	-999	-999	-999	-999
244	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	3.5222	0.3806	120	120	1	7.85	1	0	2	319	120	199	2.8946	4.0911	-999	-999	-999	-999	-999	-999	-999	-999
245	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	5.3237	2.1821	120	120	1	7.816	1	0	3	293	120	173	1.8	3.0957	4.0846	-999	-999	-999	-999	-999	-999	-999
246	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	1.7264	4.868	120	120	1	7.899	1	0	3	317	118	199	2.8347	3.4715	5.2684	-999	-999	-999	-999	-999	-999	-999
247	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	4.6141	1.4725	120	120	1	7.899	1	0	2	298	99	199	2.5907	3.8764	-999	-999	-999	-999	-999	-999	-999	-999
248	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	4.2522	1.1106	120	120	1	7.849	1	0	2	287	120	167	2.7344	4.4888	-999	-999	-999	-999	-999	-999	-999	-999
249	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	2.8503	5.9919	120	120	1	7.85	1	0	3	291	118	173	1.9258	3.3784	5.0782	-999	-999	-999	-999	-999	-999	-999
250	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	3.779	0.6374	120	120	1	7.882	1	0	2	264	109	155	2.3518	4.279	-999	-999	-999	-999	-999	-999	-999	-999
251	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	2.3861	5.5277	120	120	1	7.833	1	0	3	318	120	198	2.9116	3.4882	5.0032	-999	-999	-999	-999	-999	-999	-999
252	temp	1	Part1	near_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	2.8021	5.9437	120	120	1	8.083	1	0	2	319	120	199	2.7411	4.6801	-999	-999	-999	-999	-999	-999	-999	-999
253	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	2.3948	5.5364	120	120	1	9.832	1	0	2	298	117	181	2.5173	4.2699	-999	-999	-999	-999	-999	-999	-999	-999
254	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	4.4384	1.2968	120	120	1	7.944	1	0	2	277	114	163	3.0867	4.3601	-999	-999	-999	-999	-999	-999	-999	-999
255	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	3.9103	0.7687	120	120	1	7.95	1	0	2	319	120	199	2.4369	4.0404	-999	-999	-999	-999	-999	-999	-999	-999
256	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	0.7593	3.9009	120	120	1	8.033	1	0	2	292	120	172	2.4212	4.0068	-999	-999	-999	-999	-999	-999	-999	-999
257	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	5.7311	2.5895	120	120	1	7.883	1	0	4	281	119	162	1.9929	2.8086	3.3789	4.5971	-999	-999	-999	-999	-999	-999
258	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	0.5075	3.649	120	120	1	7.883	1	0	3	314	120	194	2.1571	2.8441	4.4975	-999	-999	-999	-999	-999	-999	-999
259	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	5.4701	2.3285	120	120	1	8.05	1	0	2	285	118	167	2.8242	4.4759	-999	-999	-999	-999	-999	-999	-999	-999
260	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	1.6175	4.7591	120	120	1	7.966	1	0	3	319	120	199	1.9451	2.7447	3.7421	-999	-999	-999	-999	-999	-999	-999
261	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	4.732	1.5904	120	120	1	8.083	1	0	3	319	120	199	1.91	2.9586	4.5147	-999	-999	-999	-999	-999	-999	-999
262	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	1.8397	4.9813	120	120	1	8.1	1	0	3	319	120	199	1.8062	2.9218	4.4648	-999	-999	-999	-999	-999	-999	-999
263	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	3.1447	0.0031	120	120	1	7.966	1	0	2	277	113	164	3.1945	5.1493	-999	-999	-999	-999	-999	-999	-999	-999
264	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	5.7131	2.5715	120	120	1	7.983	1	0	3	318	119	199	2.2427	2.7494	3.9609	-999	-999	-999	-999	-999	-999	-999
265	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	1.2293	4.3709	120	120	1	8.082	1	0	2	319	120	199	3.1194	3.6594	-999	-999	-999	-999	-999	-999	-999	-999
266	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	0.4146	3.5562	120	120	1	8.067	1	0	3	319	120	199	2.273	3.4135	4.0935	-999	-999	-999	-999	-999	-999	-999
267	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	2.2735	5.4151	120	120	1	8.082	1	0	3	298	120	178	2.309	3.291	4.584	-999	-999	-999	-999	-999	-999	-999
268	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	2.2118	5.3534	120	120	1	8.099	1	0	2	318	119	199	3.1466	5.041	-999	-999	-999	-999	-999	-999	-999	-999
269	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	5.8373	2.6957	120	120	1	8.116	1	0	2	318	120	198	2.1719	3.6603	-999	-999	-999	-999	-999	-999	-999	-999
270	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	5.4352	2.2936	120	120	1	8.25	1	0	3	318	120	198	2.6299	3.1915	4.2956	-999	-999	-999	-999	-999	-999	-999
271	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	3.9786	0.837	120	120	1	8.349	1	0	3	319	120	199	1.7197	3.0415	4.8967	-999	-999	-999	-999	-999	-999	-999
272	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	0.9525	4.0941	120	120	1	8.095	1	0	2	319	120	199	2.6483	3.9742	-999	-999	-999	-999	-999	-999	-999	-999
273	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	1.6802	4.8218	120	120	1	8.016	1	0	2	319	120	199	2.7753	4.7481	-999	-999	-999	-999	-999	-999	-999	-999
274	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	0.1343	3.2759	120	120	1	8.233	1	0	2	318	119	199	3.0127	4.8059	-999	-999	-999	-999	-999	-999	-999	-999
275	temp	1	Part2	sine_circle	sine_circle	2	0.7000000000000002	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	2.2	3.7494	0.6078	120	120	1	5.425	1	0	3	318	119	199	2.2183	3.1021	4.0856	-999	-999	-999	-999	-999	-999	-999
276	temp	1	Part2	ellipse	ellipse	2	0.7000000000000002	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	2.2	1.7735	4.9151	120	120	1	5.299	1	0	3	318	119	199	1.7918	2.9248	3.8242	-999	-999	-999	-999	-999	-999	-999
277	temp	1	Part2	diamond	diamond	2	0.7000000000000002	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	2.2	6.1929	3.0513	120	120	1	5.3	1	0	3	319	120	199	2.0125	2.8252	3.734	-999	-999	-999	-999	-999	-999	-999
278	temp	1	Part2	diamond	diamond	2	1.8	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	1.1000000000000003	1.8283	4.9699	120	120	1	5.316	1	0	2	319	120	199	2.8235	4.8117	-999	-999	-999	-999	-999	-999	-999	-999
279	temp	1	Part2	diamond	diamond	2	0.7000000000000002	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	2.2	6.0038	2.8622	120	120	1	5.333	1	0	2	299	100	199	1.7651	3.5214	-999	-999	-999	-999	-999	-999	-999	-999
280	temp	1	Part2	ellipse	ellipse	2	1.8	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	1.1000000000000003	5.2612	2.1196	120	120	1	5.333	1	0	2	319	120	199	2.5476	4.3031	-999	-999	-999	-999	-999	-999	-999	-999
281	temp	1	Part2	ellipse	ellipse	2	0.7000000000000002	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	2.2	5.1849	2.0433	120	120	1	5.35	1	0	2	310	120	190	2.1735	3.7127	-999	-999	-999	-999	-999	-999	-999	-999
282	temp	1	Part2	sine_circle	sine_circle	2	1.8	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	1.1000000000000003	0.143	3.2846	120	120	1	5.383	1	0	3	315	118	197	2.6066	3.2779	4.4549	-999	-999	-999	-999	-999	-999	-999
283	temp	1	Part2	diamond	diamond	2	1.8	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	1.1000000000000003	5.8683	2.7267	120	120	1	5.366	1	0	3	319	120	199	2.1076	2.938	4.2897	-999	-999	-999	-999	-999	-999	-999
284	temp	1	Part2	sine_circle	sine_circle	2	0.7000000000000002	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	2.2	1.4154	4.557	120	120	1	5.366	1	0	2	319	120	199	1.946	3.829	-999	-999	-999	-999	-999	-999	-999	-999
285	temp	1	Part2	sine_circle	sine_circle	2	1.8	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	1.1000000000000003	6.0724	2.9308	120	120	1	5.4	1	0	3	319	120	199	1.7344	3.3513	4.25	-999	-999	-999	-999	-999	-999	-999
286	temp	1	Part2	sine_circle	sine_circle	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	2.5423	5.6839	120	120	1	5.4	1	0	2	317	120	197	2.6652	4.3284	-999	-999	-999	-999	-999	-999	-999	-999
287	temp	1	Part2	diamond	diamond	2	0.7000000000000002	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	2.2	2.9063	6.0479	120	120	1	5.416	1	0	4	310	120	190	1.943	2.7425	3.4247	4.9223	-999	-999	-999	-999	-999	-999
288	temp	1	Part2	sine_circle	sine_circle	2	0.7000000000000002	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	2.2	4.9315	1.7899	120	120	1	5.433	1	0	3	318	119	199	1.9154	2.4336	3.6886	-999	-999	-999	-999	-999	-999	-999
289	temp	1	Part2	sine_circle	sine_circle	2	1.8	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	1.1000000000000003	3.3483	0.2068	120	120	1	5.433	1	0	3	306	120	186	2.1309	3.0457	4.5022	-999	-999	-999	-999	-999	-999	-999
290	temp	1	Part2	sine_circle	sine_circle	2	1.0000000000000002	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.9000000000000001	0.6304	3.772	120	120	1	5.433	1	0	2	277	114	163	3.0297	4.5347	-999	-999	-999	-999	-999	-999	-999	-999
291	temp	1	Part2	sine_circle	sine_circle	2	2.1	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.8000000000000003	2.0784	5.22	120	120	1	5.45	1	0	3	317	119	198	2.7785	3.48	4.7261	-999	-999	-999	-999	-999	-999	-999
292	temp	1	Part2	sine_circle	sine_circle	2	1.0000000000000002	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.9000000000000001	4.7254	1.5838	120	120	1	5.466	1	0	2	319	120	199	3.088	3.9443	-999	-999	-999	-999	-999	-999	-999	-999
293	temp	1	Part2	diamond	diamond	2	1.8	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	1.1000000000000003	0.5163	3.6579	120	120	1	5.483	1	0	2	319	120	199	3.0661	4.2522	-999	-999	-999	-999	-999	-999	-999	-999
294	temp	1	Part2	ellipse	ellipse	2	1.8	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	1.1000000000000003	2.4233	5.5649	120	120	1	5.466	1	0	3	319	120	199	1.7581	2.2921	4.1901	-999	-999	-999	-999	-999	-999	-999
295	temp	1	Part2	ellipse	ellipse	2	0.7000000000000002	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	2.2	3.8058	0.6642	120	120	1	5.5	1	0	3	319	120	199	2.3538	3.413	3.9696	-999	-999	-999	-999	-999	-999	-999
296	temp	1	Part2	ellipse	ellipse	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	5.4281	2.2865	120	120	1	5.5	1	0	3	319	120	199	1.9284	3.0176	3.741	-999	-999	-999	-999	-999	-999	-999
297	temp	1	Part2	diamond	diamond	2	1.0000000000000002	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.9000000000000001	1.5992	4.7408	120	120	1	5.716	1	0	2	318	120	198	1.8333	3.7808	-999	-999	-999	-999	-999	-999	-999	-999
298	temp	1	Part2	sine_circle	sine_circle	2	2.1	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.8000000000000003	0.1416	3.2832	120	120	1	5.517	1	0	3	317	118	199	1.9141	3.1452	4.2662	-999	-999	-999	-999	-999	-999	-999
299	temp	1	Part2	ellipse	ellipse	2	1.8	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	1.1000000000000003	5.0997	1.9581	120	120	1	5.533	1	0	3	319	120	199	2.8247	3.4972	4.8285	-999	-999	-999	-999	-999	-999	-999
300	temp	1	Part2	ellipse	ellipse	2	1.0000000000000002	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.9000000000000001	4.8613	1.7197	120	120	1	5.616	1	0	2	293	119	174	2.8597	4.2151	-999	-999	-999	-999	-999	-999	-999	-999
301	temp	1	Part2	diamond	diamond	2	2.1	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.8000000000000003	2.769	5.9106	120	120	1	5.566	1	0	2	319	120	199	2.9776	4.6225	-999	-999	-999	-999	-999	-999	-999	-999
302	temp	1	Part2	ellipse	ellipse	2	2.1	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.8000000000000003	3.8981	0.7565	120	120	1	5.566	1	0	2	319	120	199	3.0243	4.4987	-999	-999	-999	-999	-999	-999	-999	-999
303	temp	1	Part2	sine_circle	sine_circle	2	1.0000000000000002	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.9000000000000001	2.6855	5.8271	120	120	1	6.9	1	0	2	314	120	194	3.0104	4.0455	-999	-999	-999	-999	-999	-999	-999	-999
304	temp	1	Part2	sine_circle	sine_circle	2	2.1	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.8000000000000003	5.64	2.4984	120	120	1	5.596	1	0	2	318	119	199	2.0943	4.082	-999	-999	-999	-999	-999	-999	-999	-999
305	temp	1	Part2	diamond	diamond	2	1.0000000000000002	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.9000000000000001	5.7693	2.6277	120	120	1	5.616	1	0	2	319	120	199	2.5008	4.4345	-999	-999	-999	-999	-999	-999	-999	-999
306	temp	1	Part2	sine_circle	sine_circle	2	1.3000000000000003	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.6	5.5705	2.4289	120	120	1	5.617	1	0	2	319	120	199	2.5865	4.3758	-999	-999	-999	-999	-999	-999	-999	-999
307	temp	1	Part2	ellipse	ellipse	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	1.4603	4.6019	120	120	1	5.633	1	0	3	318	120	198	1.7863	2.3842	4.3835	-999	-999	-999	-999	-999	-999	-999
308	temp	1	Part2	ellipse	ellipse	2	1.0000000000000002	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.9000000000000001	1.1279	4.2695	120	120	1	5.65	1	0	3	319	120	199	2.7068	3.4763	5.1306	-999	-999	-999	-999	-999	-999	-999
309	temp	1	Part2	ellipse	ellipse	2	2.1	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.8000000000000003	5.9912	2.8496	120	120	1	5.65	1	0	2	319	120	199	2.8374	4.5297	-999	-999	-999	-999	-999	-999	-999	-999
310	temp	1	Part2	ellipse	ellipse	2	1.0000000000000002	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.9000000000000001	0.5565	3.6981	120	120	1	5.766	1	0	2	288	120	168	2.0889	3.581	-999	-999	-999	-999	-999	-999	-999	-999
311	temp	1	Part2	sine_circle	sine_circle	2	2.2	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.7	1.6014	4.743	120	120	1	5.7	1	0	2	297	114	183	2.9255	4.007	-999	-999	-999	-999	-999	-999	-999	-999
312	temp	1	Part2	ellipse	ellipse	2	2.1	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.8000000000000003	0.3752	3.5168	120	120	1	5.667	1	0	2	319	120	199	3.1051	3.8793	-999	-999	-999	-999	-999	-999	-999	-999
313	temp	1	Part2	sine_circle	sine_circle	2	1.3000000000000003	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.6	5.0588	1.9172	120	120	1	5.666	1	0	3	296	120	176	2.3101	2.9383	4.9139	-999	-999	-999	-999	-999	-999	-999
